intervalos,canal1,canal2,canal3,canal4,canal5
15,0,0,0,0,427
0,0,0,0,0,520
1,0,0,0,0,535
2,0,0,0,0,514
3,0,0,0,0,511
4,0,0,0,0,510
5,0,0,0,0,497
6,0,0,0,0,488
7,0,0,0,0,528
8,0,0,0,0,450
9,0,0,0,0,542
10,0,0,0,0,463
11,0,0,0,0,542
12,0,0,0,0,517
13,0,0,0,0,502
14,0,0,0,0,529
15,0,0,0,0,502
0,0,0,0,0,524
1,0,0,0,0,514
2,0,0,0,0,514
3,0,0,0,0,536
4,0,0,0,0,528
5,0,0,0,0,531
6,0,0,0,0,514
7,0,0,0,0,503
8,0,0,0,0,489
9,0,0,0,0,507
10,0,0,0,0,475
11,0,0,0,0,511
12,0,0,0,0,508
13,0,0,0,0,506
14,0,0,0,0,437
15,0,0,0,0,665
0,0,0,0,0,398
1,0,0,0,0,508
2,0,0,0,0,398
3,0,0,0,0,560
4,0,0,0,0,396
5,0,0,0,0,633
6,0,0,0,0,529
7,0,0,0,0,486
8,0,0,0,0,460
9,0,0,0,0,516
10,0,0,0,0,497
11,0,0,0,0,485
12,0,0,0,0,425
13,0,0,0,0,531
14,0,0,0,0,502
15,0,0,0,0,606
0,0,0,0,0,381
1,0,0,0,0,560
2,0,0,0,0,467
3,0,0,0,0,497
4,0,0,0,0,536
5,0,0,0,0,501
6,0,0,0,0,527
7,0,0,0,0,402
8,0,0,0,0,448
9,0,0,0,0,396
10,0,0,0,0,548
11,0,0,0,0,527
12,0,0,0,0,562
13,0,0,0,0,439
14,0,0,0,0,696
15,0,0,0,0,372
0,0,0,0,0,382
1,0,0,0,0,586
2,0,0,0,0,407
3,0,0,0,0,555
4,0,0,0,0,435
5,0,0,0,0,461
6,0,0,0,0,514
7,0,0,0,0,385
8,0,0,0,0,531
9,0,0,0,0,642
10,0,0,0,0,481
11,0,0,0,0,544
12,0,0,0,0,604
13,0,0,0,0,159
14,0,0,0,0,954
15,0,0,0,0,317
0,0,0,0,0,513
1,0,0,0,0,605
2,0,0,0,0,671
3,0,0,0,0,517
4,0,0,0,0,598
5,0,0,0,0,562
6,0,0,0,0,523
7,0,0,0,0,431
8,0,0,0,0,639
9,0,0,0,0,442
10,0,0,0,0,508
11,0,0,0,0,652
12,0,0,0,0,545
13,0,0,0,0,257
14,0,0,0,0,1022
15,0,0,0,0,347
0,0,0,0,0,530
1,0,0,0,0,492
2,0,0,0,0,496
3,0,0,0,0,551
4,0,0,0,0,437
5,0,0,0,0,319
6,0,0,0,0,742
7,0,0,0,0,551
8,0,0,0,0,987
9,0,0,0,0,852
10,0,0,0,0,475
11,0,0,0,0,521
12,0,0,0,0,816
13,0,0,0,0,572
14,0,0,0,0,716
15,0,0,0,0,294
0,0,0,0,0,525
1,0,0,0,0,523
2,0,0,0,0,606
3,0,0,0,0,444
4,0,0,0,0,510
5,0,0,0,0,918
6,0,0,0,0,556
7,0,0,0,0,618
8,0,0,0,0,504
9,0,0,0,0,413
10,0,0,0,0,1022
11,0,0,0,0,473
12,0,0,0,0,551
13,0,0,0,0,582
14,0,0,0,0,421
15,0,0,0,0,406
0,0,0,0,0,475
1,0,0,0,0,460
2,0,0,0,0,573
3,0,0,0,0,551
4,0,0,0,0,569
5,0,0,0,0,224
6,0,0,0,0,481
7,0,0,0,0,540
8,0,0,0,0,642
9,0,0,0,0,473
10,0,0,0,0,552
11,0,0,0,0,525
12,0,0,0,0,660
13,0,0,0,0,513
14,0,0,0,0,377
15,0,0,0,0,481
0,0,0,0,0,589
1,0,0,0,0,446
2,0,0,0,0,493
3,0,0,0,0,469
4,0,0,0,0,755
5,0,0,0,0,515
6,0,0,0,0,315
7,0,0,0,0,462
8,0,0,0,0,675
9,0,0,0,0,355
10,0,0,0,0,787
11,0,0,0,0,455
12,0,0,0,0,606
13,0,0,0,0,691
14,0,0,0,0,754
15,0,0,0,0,517
0,0,0,0,0,639
1,0,0,0,0,490
2,0,0,0,0,619
3,0,0,0,0,454
4,0,0,0,0,637
5,0,0,0,0,449
6,0,0,0,0,623
7,0,0,0,0,445
8,0,0,0,0,559
9,0,0,0,0,492
10,0,0,0,0,615
11,0,0,0,0,380
12,0,0,0,0,614
13,0,0,0,0,496
14,0,0,0,0,635
15,0,0,0,0,479
0,0,0,0,0,567
1,0,0,0,0,486
2,0,0,0,0,655
3,0,0,0,0,508
4,0,0,0,0,622
5,0,0,0,0,459
6,0,0,0,0,613
7,0,0,0,0,515
8,0,0,0,0,627
9,0,0,0,0,384
10,0,0,0,0,614
11,0,0,0,0,477
12,0,0,0,0,608
13,0,0,0,0,480
14,0,0,0,0,642
15,0,0,0,0,441
0,0,0,0,0,613
1,0,0,0,0,507
2,0,0,0,0,600
3,0,0,0,0,504
4,0,0,0,0,627
5,0,0,0,0,464
6,0,0,0,0,628
7,0,0,0,0,450
8,0,0,0,0,659
9,0,0,0,0,509
10,0,0,0,0,662
11,0,0,0,0,456
12,0,0,0,0,657
13,0,0,0,0,479
14,0,0,0,0,655
15,0,0,0,0,476
0,0,0,0,0,655
1,0,0,0,0,467
2,0,0,0,0,650
3,0,0,0,0,487
4,0,0,0,0,643
5,0,0,0,0,469
6,0,0,0,0,638
7,0,0,0,0,526
8,0,0,0,0,641
9,0,0,0,0,485
10,0,0,0,0,633
11,0,0,0,0,471
12,0,0,0,0,623
13,0,0,0,0,460
14,0,0,0,0,616
15,0,0,0,0,483
0,0,0,0,0,619
1,0,0,0,0,491
2,0,0,0,0,588
3,0,0,0,0,494
4,0,0,0,0,571
5,0,0,0,0,475
6,0,0,0,0,573
7,0,0,0,0,497
8,0,0,0,0,572
9,0,0,0,0,455
10,0,0,0,0,561
11,0,0,0,0,491
12,0,0,0,0,464
13,0,0,0,0,518
14,0,0,0,0,473
15,0,0,0,0,513
0,0,0,0,0,516
1,0,0,0,0,500
2,0,0,0,0,525
3,0,0,0,0,497
4,0,0,0,0,496
5,0,0,0,0,514
6,0,0,0,0,474
7,0,0,0,0,513
8,0,0,0,0,464
9,0,0,0,0,537
10,0,0,0,0,507
11,0,0,0,0,505
12,0,0,0,0,438
13,0,0,0,0,528
14,0,0,0,0,417
15,0,0,0,0,527
0,0,0,0,0,429
1,0,0,0,0,541
2,0,0,0,0,483
3,0,0,0,0,484
4,0,0,0,0,478
5,0,0,0,0,540
6,0,0,0,0,416
7,0,0,0,0,603
8,0,0,0,0,487
9,0,0,0,0,478
10,0,0,0,0,539
11,0,0,0,0,550
12,0,0,0,0,595
13,0,0,0,0,444
14,0,0,0,0,560
15,0,0,0,0,494
0,0,0,0,0,486
1,0,0,0,0,519
2,0,0,0,0,515
3,0,0,0,0,440
4,0,0,0,0,611
5,0,0,0,0,464
6,0,0,0,0,545
7,0,0,0,0,487
8,0,0,0,0,519
9,0,0,0,0,558
10,0,0,0,0,533
11,0,0,0,0,496
12,0,0,0,0,433
13,0,0,0,0,462
14,0,0,0,0,477
15,0,0,0,0,471
0,0,0,0,0,442
1,0,0,0,0,498
2,0,0,0,0,468
3,0,0,0,0,521
4,0,0,0,0,478
5,0,0,0,0,508
6,0,0,0,0,466
7,0,0,0,0,560
8,0,0,0,0,404
9,0,0,0,0,533
10,0,0,0,0,441
11,0,0,0,0,487
12,0,0,0,0,442
13,0,0,0,0,501
14,0,0,0,0,472
15,0,0,0,0,580
0,0,0,0,0,419
1,0,0,0,0,470
2,0,0,0,0,435
3,0,0,0,0,504
4,0,0,0,0,422
5,0,0,0,0,525
6,0,0,0,0,395
7,0,0,0,0,467
8,0,0,0,0,522
9,0,0,0,0,474
10,0,0,0,0,449
11,0,0,0,0,525
12,0,0,0,0,425
13,0,0,0,0,475
14,0,0,0,0,452
15,0,0,0,0,534
0,0,0,0,0,492
1,0,0,0,0,614
2,0,0,0,0,423
3,0,0,0,0,498
4,0,0,0,0,489
5,0,0,0,0,440
6,0,0,0,0,485
7,0,0,0,0,393
8,0,0,0,0,545
9,0,0,0,0,551
10,0,0,0,0,344
11,0,0,0,0,536
12,0,0,0,0,482
13,0,0,0,0,411
14,0,0,0,0,584
15,0,0,0,0,527
0,0,0,0,0,393
1,0,0,0,0,550
2,0,0,0,0,432
3,0,0,0,0,573
4,0,0,0,0,526
5,0,0,0,0,571
6,0,0,0,0,513
7,0,0,0,0,629
8,0,0,0,0,536
9,0,0,0,0,542
10,0,0,0,0,651
11,0,0,0,0,407
12,0,0,0,0,501
13,0,0,0,0,833
14,0,0,0,0,601
15,0,0,0,0,661
0,0,0,0,0,323
1,0,0,0,0,405
2,0,0,0,0,671
3,0,0,0,0,238
4,0,0,0,0,993
5,0,0,0,0,839
6,0,0,0,0,451
7,0,0,0,0,524
8,0,0,0,0,824
9,0,0,0,0,652
10,0,0,0,0,819
11,0,0,0,0,277
12,0,0,0,0,637
13,0,0,0,0,460
14,0,0,0,0,525
15,0,0,0,0,902
0,0,0,0,0,325
1,0,0,0,0,244
2,0,0,0,0,691
3,0,0,0,0,365
4,0,0,0,0,750
5,0,0,0,0,529
6,0,0,0,0,677
7,0,0,0,0,739
8,0,0,0,0,486
9,0,0,0,0,783
10,0,0,0,0,372
11,0,0,0,0,526
12,0,0,0,0,285
13,0,0,0,0,666
14,0,0,0,0,519
15,0,0,0,0,216
0,0,0,0,0,650
1,0,0,0,0,472
2,0,0,0,0,961
3,0,0,0,0,0
4,0,0,0,0,824
5,0,0,0,0,286
6,0,0,0,0,484
7,0,0,0,0,436
8,0,0,0,0,412
9,0,0,0,0,570
10,0,0,0,0,443
11,0,0,0,0,363
12,0,0,0,0,928
13,0,0,0,0,348
14,0,0,0,0,550
15,0,0,0,0,623
0,0,0,0,0,509
1,0,0,0,0,407
2,0,0,0,0,1022
3,0,0,0,0,280
4,0,0,0,0,470
5,0,0,0,0,551
6,0,0,0,0,572
7,0,0,0,0,564
8,0,0,0,0,502
9,0,0,0,0,368
10,0,0,0,0,1022
11,0,0,0,0,650
12,0,0,0,0,380
13,0,0,0,0,951
14,0,0,0,0,533
15,0,0,0,0,279
0,0,0,0,0,540
1,0,0,0,0,493
2,0,0,0,0,534
3,0,0,0,0,271
4,0,0,0,0,539
5,0,0,0,0,497
6,0,0,0,0,643
7,0,0,0,0,398
8,0,0,0,0,850
9,0,0,0,0,622
10,0,0,0,0,235
11,0,0,0,0,435
12,0,0,0,0,638
13,0,0,0,0,642
14,0,0,0,0,451
15,0,0,0,0,443
0,0,0,0,0,579
1,0,0,0,0,525
2,0,0,0,0,116
3,0,0,0,0,461
4,0,0,0,0,682
5,0,0,0,0,691
6,0,0,0,0,469
7,0,0,0,0,483
8,0,0,0,0,628
9,0,0,0,0,420
10,0,0,0,0,740
11,0,0,0,0,381
12,0,0,0,0,589
13,0,0,0,0,482
14,0,0,0,0,630
15,0,0,0,0,333
0,0,0,0,0,618
1,0,0,0,0,350
2,0,0,0,0,685
3,0,0,0,0,428
4,0,0,0,0,676
5,0,0,0,0,415
6,0,0,0,0,614
7,0,0,0,0,359
8,0,0,0,0,574
9,0,0,0,0,408
10,0,0,0,0,642
11,0,0,0,0,428
12,0,0,0,0,609
13,0,0,0,0,361
14,0,0,0,0,604
15,0,0,0,0,473
0,0,0,0,0,601
1,0,0,0,0,462
2,0,0,0,0,592
3,0,0,0,0,484
4,0,0,0,0,615
5,0,0,0,0,427
6,0,0,0,0,625
7,0,0,0,0,482
8,0,0,0,0,604
9,0,0,0,0,464
10,0,0,0,0,632
11,0,0,0,0,470
12,0,0,0,0,586
13,0,0,0,0,439
14,0,0,0,0,623
15,0,0,0,0,430
0,0,0,0,0,643
1,0,0,0,0,455
2,0,0,0,0,630
3,0,0,0,0,422
4,0,0,0,0,624
5,0,0,0,0,375
6,0,0,0,0,610
7,0,0,0,0,458
8,0,0,0,0,685
9,0,0,0,0,410
10,0,0,0,0,689
11,0,0,0,0,424
12,0,0,0,0,661
13,0,0,0,0,408
14,0,0,0,0,642
15,0,0,0,0,431
0,0,0,0,0,630
1,0,0,0,0,438
2,0,0,0,0,664
3,0,0,0,0,428
4,0,0,0,0,617
5,0,0,0,0,441
6,0,0,0,0,623
7,0,0,0,0,432
8,0,0,0,0,633
9,0,0,0,0,447
10,0,0,0,0,624
11,0,0,0,0,434
12,0,0,0,0,629
13,0,0,0,0,439
14,0,0,0,0,620
15,0,0,0,0,451
0,0,0,0,0,595
1,0,0,0,0,462
2,0,0,0,0,598
3,0,0,0,0,462
4,0,0,0,0,580
5,0,0,0,0,464
6,0,0,0,0,595
7,0,0,0,0,451
8,0,0,0,0,578
9,0,0,0,0,472
10,0,0,0,0,580
11,0,0,0,0,485
12,0,0,0,0,583
13,0,0,0,0,452
14,0,0,0,0,650
15,0,0,0,0,438
0,0,0,0,0,578
1,0,0,0,0,466
2,0,0,0,0,626
3,0,0,0,0,435
4,0,0,0,0,580
5,0,0,0,0,461
6,0,0,0,0,600
7,0,0,0,0,450
8,0,0,0,0,616
9,0,0,0,0,405
10,0,0,0,0,619
11,0,0,0,0,481
12,0,0,0,0,541
13,0,0,0,0,449
14,0,0,0,0,600
15,0,0,0,0,436
0,0,0,0,0,603
1,0,0,0,0,448
2,0,0,0,0,587
3,0,0,0,0,463
4,0,0,0,0,600
5,0,0,0,0,464
6,0,0,0,0,571
7,0,0,0,0,467
8,0,0,0,0,504
9,0,0,0,0,500
10,0,0,0,0,480
11,0,0,0,0,477
12,0,0,0,0,508
13,0,0,0,0,476
14,0,0,0,0,462
15,0,0,0,0,512
0,0,0,0,0,444
1,0,0,0,0,528
2,0,0,0,0,471
3,0,0,0,0,540
4,0,0,0,0,464
5,0,0,0,0,502
6,0,0,0,0,473
7,0,0,0,0,437
8,0,0,0,0,523
9,0,0,0,0,439
10,0,0,0,0,527
11,0,0,0,0,474
12,0,0,0,0,579
13,0,0,0,0,426
14,0,0,0,0,706
15,0,0,0,0,379
0,0,0,0,0,517
1,0,0,0,0,452
2,0,0,0,0,499
3,0,0,0,0,471
4,0,0,0,0,620
5,0,0,0,0,502
6,0,0,0,0,591
7,0,0,0,0,576
8,0,0,0,0,492
9,0,0,0,0,511
10,0,0,0,0,485
11,0,0,0,0,474
12,0,0,0,0,514
13,0,0,0,0,550
14,0,0,0,0,585
15,0,0,0,0,528
0,0,0,0,0,349
1,0,0,0,0,596
2,0,0,0,0,551
3,0,0,0,0,524
4,0,0,0,0,534
5,0,0,0,0,523
6,0,0,0,0,496
7,0,0,0,0,482
8,0,0,0,0,472
9,0,0,0,0,534
10,0,0,0,0,418
11,0,0,0,0,564
12,0,0,0,0,497
13,0,0,0,0,655
14,0,0,0,0,314
15,0,0,0,0,654
0,0,0,0,0,364
1,0,0,0,0,388
2,0,0,0,0,561
3,0,0,0,0,271
4,0,0,0,0,684
5,0,0,0,0,404
6,0,0,0,0,334
7,0,0,0,0,635
8,0,0,0,0,564
9,0,0,0,0,372
10,0,0,0,0,521
11,0,0,0,0,507
12,0,0,0,0,495
13,0,0,0,0,415
14,0,0,0,0,487
15,0,0,0,0,723
0,0,0,0,0,532
1,0,0,0,0,548
2,0,0,0,0,446
3,0,0,0,0,471
4,0,0,0,0,504
5,0,0,0,0,238
6,0,0,0,0,725
7,0,0,0,0,362
8,0,0,0,0,580
9,0,0,0,0,355
10,0,0,0,0,800
11,0,0,0,0,325
12,0,0,0,0,425
13,0,0,0,0,755
14,0,0,0,0,441
15,0,0,0,0,254
0,0,0,0,0,625
1,0,0,0,0,536
2,0,0,0,0,935
3,0,0,0,0,79
4,0,0,0,0,1022
5,0,0,0,0,374
6,0,0,0,0,1022
7,0,0,0,0,348
8,0,0,0,0,524
9,0,0,0,0,93
10,0,0,0,0,574
11,0,0,0,0,312
12,0,0,0,0,817
13,0,0,0,0,436
14,0,0,0,0,846
15,0,0,0,0,503
0,0,0,0,0,619
1,0,0,0,0,465
2,0,0,0,0,603
3,0,0,0,0,455
4,0,0,0,0,529
5,0,0,0,0,0
6,0,0,0,0,458
7,0,0,0,0,677
8,0,0,0,0,860
9,0,0,0,0,233
10,0,0,0,0,537
11,0,0,0,0,1000
12,0,0,0,0,533
13,0,0,0,0,434
14,0,0,0,0,639
15,0,0,0,0,594
0,0,0,0,0,488
1,0,0,0,0,385
2,0,0,0,0,387
3,0,0,0,0,428
4,0,0,0,0,594
5,0,0,0,0,371
6,0,0,0,0,495
7,0,0,0,0,566
8,0,0,0,0,967
9,0,0,0,0,355
10,0,0,0,0,552
11,0,0,0,0,357
12,0,0,0,0,551
13,0,0,0,0,291
14,0,0,0,0,611
15,0,0,0,0,492
0,0,0,0,0,539
1,0,0,0,0,303
2,0,0,0,0,548
3,0,0,0,0,596
4,0,0,0,0,588
5,0,0,0,0,454
6,0,0,0,0,472
7,0,0,0,0,481
8,0,0,0,0,571
9,0,0,0,0,415
10,0,0,0,0,611
11,0,0,0,0,425
12,0,0,0,0,511
13,0,0,0,0,422
14,0,0,0,0,586
15,0,0,0,0,474
0,0,0,0,0,621
1,0,0,0,0,384
2,0,0,0,0,543
3,0,0,0,0,458
4,0,0,0,0,573
5,0,0,0,0,474
6,0,0,0,0,585
7,0,0,0,0,386
8,0,0,0,0,615
9,0,0,0,0,423
10,0,0,0,0,557
11,0,0,0,0,420
12,0,0,0,0,556
13,0,0,0,0,476
14,0,0,0,0,558
15,0,0,0,0,455
0,0,0,0,0,542
1,0,0,0,0,442
2,0,0,0,0,575
3,0,0,0,0,409
4,0,0,0,0,575
5,0,0,0,0,433
6,0,0,0,0,557
7,0,0,0,0,399
8,0,0,0,0,565
9,0,0,0,0,452
10,0,0,0,0,583
11,0,0,0,0,442
12,0,0,0,0,583
13,0,0,0,0,408
14,0,0,0,0,587
15,0,0,0,0,403
0,0,0,0,0,599
1,0,0,0,0,421
2,0,0,0,0,555
3,0,0,0,0,402
4,0,0,0,0,571
5,0,0,0,0,420
6,0,0,0,0,563
7,0,0,0,0,398
8,0,0,0,0,601
9,0,0,0,0,426
10,0,0,0,0,587
11,0,0,0,0,412
12,0,0,0,0,575
13,0,0,0,0,423
14,0,0,0,0,586
15,0,0,0,0,433
0,0,0,0,0,602
1,0,0,0,0,434
2,0,0,0,0,549
3,0,0,0,0,415
4,0,0,0,0,568
5,0,0,0,0,439
6,0,0,0,0,569
7,0,0,0,0,423
8,0,0,0,0,556
9,0,0,0,0,446
10,0,0,0,0,569
11,0,0,0,0,443
12,0,0,0,0,536
13,0,0,0,0,458
14,0,0,0,0,548
15,0,0,0,0,460
0,0,0,0,0,569
1,0,0,0,0,403
2,0,0,0,0,566
3,0,0,0,0,476
4,0,0,0,0,553
5,0,0,0,0,446
6,0,0,0,0,592
7,0,0,0,0,428
8,0,0,0,0,569
9,0,0,0,0,439
10,0,0,0,0,555
11,0,0,0,0,487
12,0,0,0,0,531
13,0,0,0,0,448
14,0,0,0,0,547
15,0,0,0,0,463
0,0,0,0,0,536
1,0,0,0,0,446
2,0,0,0,0,544
3,0,0,0,0,483
4,0,0,0,0,464
5,0,0,0,0,519
6,0,0,0,0,506
7,0,0,0,0,445
8,0,0,0,0,558
9,0,0,0,0,416
10,0,0,0,0,515
11,0,0,0,0,481
12,0,0,0,0,518
13,0,0,0,0,418
14,0,0,0,0,527
15,0,0,0,0,450
0,0,0,0,0,569
1,0,0,0,0,345
2,0,0,0,0,623
3,0,0,0,0,394
4,0,0,0,0,517
5,0,0,0,0,453
6,0,0,0,0,494
7,0,0,0,0,458
8,0,0,0,0,506
9,0,0,0,0,523
10,0,0,0,0,598
11,0,0,0,0,435
12,0,0,0,0,497
13,0,0,0,0,489
14,0,0,0,0,502
15,0,0,0,0,484
0,0,0,0,0,525
1,0,0,0,0,477
2,0,0,0,0,494
3,0,0,0,0,535
4,0,0,0,0,519
5,0,0,0,0,454
6,0,0,0,0,485
7,0,0,0,0,485
8,0,0,0,0,510
9,0,0,0,0,467
10,0,0,0,0,530
11,0,0,0,0,482
12,0,0,0,0,494
13,0,0,0,0,442
14,0,0,0,0,573
15,0,0,0,0,428
0,0,0,0,0,528
1,0,0,0,0,447
2,0,0,0,0,550
3,0,0,0,0,419
4,0,0,0,0,495
5,0,0,0,0,502
6,0,0,0,0,439
7,0,0,0,0,446
8,0,0,0,0,536
9,0,0,0,0,496
10,0,0,0,0,479
11,0,0,0,0,509
12,0,0,0,0,522
13,0,0,0,0,503
14,0,0,0,0,519
15,0,0,0,0,474
0,0,0,0,0,499
1,0,0,0,0,543
2,0,0,0,0,459
3,0,0,0,0,510
4,0,0,0,0,528
5,0,0,0,0,481
6,0,0,0,0,489
7,0,0,0,0,422
8,0,0,0,0,455
9,0,0,0,0,477
10,0,0,0,0,486
11,0,0,0,0,518
12,0,0,0,0,449
13,0,0,0,0,537
14,0,0,0,0,514
15,0,0,0,0,506
0,0,0,0,0,416
1,0,0,0,0,506
2,0,0,0,0,496
3,0,0,0,0,526
4,0,0,0,0,422
5,0,0,0,0,515
6,0,0,0,0,443
7,0,0,0,0,519
8,0,0,0,0,448
9,0,0,0,0,518
10,0,0,0,0,449
11,0,0,0,0,500
12,0,0,0,0,473
13,0,0,0,0,480
14,0,0,0,0,483
15,0,0,0,0,451
0,0,0,0,0,499
1,0,0,0,0,423
2,0,0,0,0,539
3,0,0,0,0,405
4,0,0,0,0,507
5,0,0,0,0,406
6,0,0,0,0,544
7,0,0,0,0,317
8,0,0,0,0,605
9,0,0,0,0,271
10,0,0,0,0,609
11,0,0,0,0,275
12,0,0,0,0,611
13,0,0,0,0,250
14,0,0,0,0,606
15,0,0,0,0,253
0,0,0,0,0,634
1,0,0,0,0,163
2,0,0,0,0,829
3,0,0,0,0,0
4,0,0,0,0,931
5,0,0,0,0,0
6,0,0,0,0,816
7,0,0,0,0,123
8,0,0,0,0,720
9,0,0,0,0,177
10,0,0,0,0,695
11,0,0,0,0,242
12,0,0,0,0,658
13,0,0,0,0,277
14,0,0,0,0,644
15,0,0,0,0,336
0,0,0,0,0,587
1,0,0,0,0,379
2,0,0,0,0,567
3,0,0,0,0,441
4,0,0,0,0,500
5,0,0,0,0,508
6,0,0,0,0,494
7,0,0,0,0,604
8,0,0,0,0,272
9,0,0,0,0,829
10,0,0,0,0,261
11,0,0,0,0,746
12,0,0,0,0,365
13,0,0,0,0,599
14,0,0,0,0,556
15,0,0,0,0,408
0,0,0,0,0,625
1,0,0,0,0,383
2,0,0,0,0,626
3,0,0,0,0,359
4,0,0,0,0,628
5,0,0,0,0,375
6,0,0,0,0,609
7,0,0,0,0,398
8,0,0,0,0,604
9,0,0,0,0,404
10,0,0,0,0,591
11,0,0,0,0,389
12,0,0,0,0,597
13,0,0,0,0,414
14,0,0,0,0,588
15,0,0,0,0,423
0,0,0,0,0,567
1,0,0,0,0,434
2,0,0,0,0,559
3,0,0,0,0,458
4,0,0,0,0,553
5,0,0,0,0,452
6,0,0,0,0,522
7,0,0,0,0,464
8,0,0,0,0,527
9,0,0,0,0,448
10,0,0,0,0,520
11,0,0,0,0,456
12,0,0,0,0,505
13,0,0,0,0,521
14,0,0,0,0,487
15,0,0,0,0,475
0,0,0,0,0,493
1,0,0,0,0,486
2,0,0,0,0,513
3,0,0,0,0,471
4,0,0,0,0,513
5,0,0,0,0,493
6,0,0,0,0,528
7,0,0,0,0,486
8,0,0,0,0,518
9,0,0,0,0,481
10,0,0,0,0,526
11,0,0,0,0,484
12,0,0,0,0,536
13,0,0,0,0,461
14,0,0,0,0,526
15,0,0,0,0,486
0,0,0,0,0,527
1,0,0,0,0,471
2,0,0,0,0,525
3,0,0,0,0,478
4,0,0,0,0,533
5,0,0,0,0,479
6,0,0,0,0,542
7,0,0,0,0,491
8,0,0,0,0,510
9,0,0,0,0,489
10,0,0,0,0,522
11,0,0,0,0,483
12,0,0,0,0,510
13,0,0,0,0,465
14,0,0,0,0,520
15,0,0,0,0,479
0,0,0,0,0,519
1,0,0,0,0,476
2,0,0,0,0,527
